725,455
725,455
720,455
720,450
720,450
715,450
715,450
715,450
710,450
710,450
705,450
705,450
705,445
705,445
700,445
700,445
700,440
695,440
695,440
695,440
690,440
690,440
690,440
685,440
685,440
680,440
680,440
680,440
675,435
675,435
675,435
675,435
670,430
670,430
670,430
665,430
665,430
665,430
665,430
660,430
660,430
660,430
660,430
655,425
655,425
655,425
655,425
650,425
650,425
650,425
650,425
645,425
645,425
640,420
640,420
640,420
635,420
640,420
635,420
635,415
635,420
635,420
630,415
630,415
630,415
630,415
625,415
625,415
625,410
625,410
625,410
625,410
620,410
620,410
620,410
620,410
615,410
615,410
615,410
615,405
615,405
610,405
610,405
610,405
610,405
610,400
610,405
605,405
605,405
605,405
605,405
605,405
605,405
605,405
605,405
605,405
605,405
605,405
605,405
595,395
595,395
595,395
590,395
590,395
590,395
590,395
590,390
585,390
585,390
585,390
585,390
585,390
585,390
585,390
580,390
585,395
580,390
580,390
580,390
575,385
575,385
575,385
575,385
575,385
575,385
575,385
575,385
570,385
570,385
570,385
570,385
565,380
565,380
565,380
565,380
565,380
560,375
560,375
560,375
560,375
560,380
560,375
560,380
560,380
560,385
560,385
560,385
555,375
555,370
555,375
555,375
550,375
550,375
550,375
550,375
550,375
545,370
545,370
545,370
545,370
545,370
545,375
545,370
545,375
545,375
540,370
540,370
540,370
540,370
540,375
535,365
535,365
535,365
535,365
530,360
530,360
530,360
530,360
530,365
530,365
530,365
525,360
525,360
525,360
525,360
520,360
520,360
520,360
520,360
520,360
520,360
520,360
520,360
520,360
515,360
515,360
515,360
515,360
515,360
510,355
