312.86,457.59,0,0
306.86,453.09,0,0
297.85,448.59,0,0
290.34,447.08,0,0
288.84,444.08,0,0
293.34,439.58,0,0
297.85,436.58,0,0
299.35,429.07,1.5011,0
306.86,424.57,1.5011,1.5011
312.86,423.07,4.5034,1.5011
336.88,421.57,3.0022,0
360.9,420.06,1.5011,0
390.92,415.56,0,0
396.92,415.56,6.0045,0
413.43,417.06,3.0022,0
449.46,414.06,0,0
459.97,409.56,0,0
488.49,409.56,0,0
494.5,412.56,4.5034,1.5011
530.52,408.06,0,0
548.54,411.06,0,0
559.04,402.05,0,1.5011
574.06,402.05,1.5011,1.5011
590.57,403.55,4.5034,1.5011
605.58,403.55,4.5034,0
626.59,400.55,0,1.5011
629.6,400.55,0,0
635.6,393.04,1.5011,1.5011
638.6,391.54,3.0022,0
655.12,393.04,3.0022,1.5011
656.62,394.54,0,0
653.61,388.54,0,0
652.11,388.54,0,0
644.61,384.04,0,0
649.11,387.04,0,0
647.61,387.04,0,0
646.11,385.54,0,0
644.61,385.54,0,0
643.11,385.54,0,0
650.61,387.04,0,0
649.11,387.04,0,0
659.62,384.04,0,0
658.12,384.04,0,0
656.62,384.04,0,0
653.61,384.04,1.5011,0
652.11,384.04,0,0
650.61,384.04,0,0
649.11,384.04,0,0
655.12,382.54,0,0
653.61,382.54,0,0
652.11,382.54,0,0
650.61,382.54,0,0
649.11,381.03,0,0
650.61,384.04,0,0
655.12,390.04,0,0
656.62,384.04,0,0
658.12,384.04,0,0
656.62,384.04,0,0
656.62,384.04,0,0
656.62,384.04,0,0
656.62,384.04,0,0
656.62,384.04,0,0
650.61,396.05,0,0
646.11,393.04,4.5034,3.0022
644.61,388.54,1.5011,0
638.6,391.54,0,0
638.6,391.54,0,0
632.6,388.54,0,0
629.6,388.54,0,1.5011
626.59,390.04,0,0
610.08,391.54,0,0
607.08,394.54,0,0
605.58,391.54,0,0
593.57,396.05,0,0
593.57,396.05,0,0
587.57,391.54,0,0
584.56,393.04,0,0
578.56,394.54,0,0
569.55,391.54,0,0
562.05,394.54,0,0
557.54,394.54,0,1.5011
551.54,397.55,0,0
545.53,396.05,0,0
542.53,396.05,0,0
539.53,396.05,0,0
544.03,393.04,0,0
541.03,393.04,0,0
536.53,396.05,0,0
547.03,397.55,1.5011,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
542.53,397.55,0,0
